id	text	label
LLM_SEX_005724	আজকালকার মেয়েরা ধর্ম-কর্ম ভুলে পোশাকের নামে যা পরে, তাতেই সমাজ ধ্বংস হচ্ছে।	Sexism
LLM_SEX_005725	একটা মেয়ের ইজ্জত মানেই পুরো পরিবারের সম্মান, তাই তাদের সংযত হয়ে চলা উচিত।	Sexism
LLM_SEX_005726	ধর্মীয় আলোচনায় মেয়েদের মাথা ঘামানো উচিত নয়, এসব বোঝার ক্ষমতা তাদের কম।	Sexism
LLM_SEX_005727	বেহেস্তের পথ তো মায়েদের পায়ের নিচে, ক্যারিয়ার নিয়ে দৌড়াদৌড়ি করে শুধু নিজেদের পথ হারায়।	Sexism
LLM_SEX_005728	যে মেয়ে বিয়ের আগে সম্পর্ক পাতে, সে তো পুরো বংশের মুখে কালি মেখে দেয়।	Sexism
LLM_SEX_005729	নারীরা পুরুষের জন্য ফেতনা, তাই তাদের দৃষ্টির আড়ালে থাকাই বিধেয়।	Sexism
LLM_SEX_005730	দেশের গুরু দায়িত্ব মেয়েদের হাতে দেওয়া মানেই বিপদ, ওরা তো সামান্য চাপেই ভেঙে পড়ে।	Sexism
LLM_SEX_005731	ছেলেরা বদনামী হলে তার জন্য ওই মেয়েরাই দায়ী যারা নিজেকে সঠিকভাবে উপস্থাপন করতে পারে না।	Sexism
LLM_SEX_005732	আজকাল মেয়েরা শিক্ষিত হয়ে ঘরে থাকতে চায় না, এতে সংসার ভাঙছে আর সামাজিক বিশৃঙ্খলা বাড়ছে।	Sexism
LLM_SEX_005733	যারা শুধু ক্যারিয়ারের স্বপ্নে বিভোর, তাদের তো মা হওয়ার দরকার নেই।	Sexism
LLM_SEX_005734	ঘরের বউ ঘরে থাকলে সন্তানের ভবিষ্যৎ উজ্জ্বল হয়, বাইরে গেলেই সব শেষ।	Sexism
LLM_SEX_005735	আধুনিকতার নামে মায়েরা এখন সন্তানকে কাজের লোকের কাছে রেখে অফিস যায়, ছিঃ!	Sexism
LLM_SEX_005736	একজন ভালো মা সে-ই যে নিজের হাতে সন্তানের মুখে খাবার তুলে দেয়, অফিস থেকে ফিরে নয়।	Sexism
LLM_SEX_005737	কর্মজীবী নারীরা শুধু ঘরের শান্তি নষ্ট করে, তাদের আসল কাজ তো সংসার সামলানো।	Sexism
LLM_SEX_005738	সংসার ছেড়ে টাকা কামানোর ধান্দা, এমন মা সন্তানের যত্ন কীভাবে নেবে?	Sexism
LLM_SEX_005739	মেয়েরা যদি ঘরে থাকত, তাহলে সমাজে এত পরকীয়া আর অস্থিরতা বাড়ত না।	Sexism
LLM_SEX_005740	অফিসের ফাইল নাকি বাচ্চার ডায়াপার? কর্মজীবী মায়ের কাছে কোনটা জরুরি?	Sexism
LLM_SEX_005741	যে মায়েরা নিজেদের স্বাধীনতা বোঝে, তারা আসলে সন্তানকে বোঝে না।	Sexism
LLM_SEX_005742	গৃহিণী হয়ে যে সম্মান, কর্মজীবী হয়ে তা মেলে না, বরং সমালোচনা জোটে।	Sexism
LLM_SEX_005743	এই মহিলা অল্প কাপড় পরে নিজেকে সস্তা করে তুলছে।	Sexism
LLM_SEX_005744	মেয়েরা এখন শুধু শরীর দেখিয়ে লাইমলাইট চায়, যোগ্যতা কোথায়?	Sexism
LLM_SEX_005745	এরা তো আসলে এক রাতের সঙ্গী খোঁজে, সংসার করার মেয়ে নয়।	Sexism
LLM_SEX_005746	পুরুষের চোখ এড়াতে পারো না, আবার স্বাধীনতার বুলি আওড়াও!	Sexism
LLM_SEX_005747	সমাজ নষ্ট হচ্ছে এই বেহায়া মেয়েদের কারণে, যারা নিজেদের সম্মান বোঝে না।	Sexism
LLM_SEX_005748	যে মেয়েদের এত পুরুষের সাথে ওঠাবসা, তাদের চরিত্র নিয়ে প্রশ্ন তো উঠবেই।	Sexism
LLM_SEX_005749	একটা মেয়ে যখন রাত বিরাতে বাইরে থাকে, তখন তার সাথে যা হয় তার দায়ভার সে নিজেই।	Sexism
LLM_SEX_005750	সেক্সি পোশাক পরে এসে আবার বলে সম্মান চায়, ভন্ডামি আর কি!	Sexism
LLM_SEX_005751	বিয়ে হওয়ার আগেই এত ছেলের সাথে প্রেম, এর নিশ্চয়ই কোনো গোপন উদ্দেশ্য আছে।	Sexism
LLM_SEX_005752	আজকালকার মেয়েরা শুধু অর্থের জন্য শরীর বিক্রি করতে জানে, ভালোবাসা এদের কাছে মূল্যহীন।	Sexism
LLM_SEX_005753	মেয়েরা যখন প্রতিবাদ করে, তখন সেটা আসলে কোনো পুরুষের শিখিয়ে দেওয়া বুলি ছাড়া আর কিছু না।	Sexism
